size_bytes,t_waking_s,pid,waker_cpu,target_cpu,waking_to_ipi,ipi_to_idle_exit,idle_exit_to_wakeup,wakeup_to_switch,switch_to_user,waking_to_running_ns,waking_to_user_ns
65536,597592.381995156,1232054,0,1,197,774,672,438,,2081,
65536,597592.382004826,1232052,1,0,193,750,617,406,,1966,
65536,597592.382012444,1232054,0,1,173,737,635,371,,1916,
65536,597592.382021810,1232052,1,0,191,733,667,386,,1977,
65536,597592.382028639,1232054,0,1,293,758,774,489,,2314,
65536,597592.382038503,1232052,1,0,200,733,630,440,,2003,
65536,597592.382045754,1232054,0,1,200,740,629,383,,1952,
65536,597592.382055032,1232052,1,0,220,738,656,373,,1987,
65536,597592.382062306,1232054,0,1,208,746,666,430,,2050,
65536,597592.382072226,1232052,1,0,457,741,632,407,,2237,
65536,597592.382080187,1232054,0,1,185,756,626,365,,1932,
65536,597592.382089556,1232052,1,0,182,740,727,370,,2019,
65536,597592.382097031,1232054,0,1,213,742,631,424,,2010,
65536,597592.382106693,1232052,1,0,220,724,627,415,,1986,
65536,597592.382114411,1232054,0,1,180,744,652,397,,1973,
65536,597592.382123960,1232052,1,0,191,764,616,382,,1953,
65536,597592.382130997,1232054,0,1,210,745,755,413,,2123,
65536,597592.382140472,1232052,1,0,196,742,629,526,,2093,
65536,597592.382147718,1232054,0,1,201,735,654,389,,1979,
65536,597592.382157235,1232052,1,0,175,743,657,378,,1953,
65536,597592.382164950,1232054,0,1,201,742,683,401,,2027,
65536,597592.382175047,1232052,1,0,195,711,628,395,,1929,
65536,597592.382182173,1232054,0,1,191,735,774,445,,2145,
65536,597592.382191726,1232052,1,0,172,742,650,379,,1943,
65536,597592.382199313,1232054,0,1,213,728,683,406,,2030,
65536,597592.382209030,1232052,1,0,177,737,849,418,,2181,
65536,597592.382216799,1232054,0,1,191,738,626,361,,1916,
65536,597592.382226099,1232052,1,0,216,731,710,385,,2042,
65536,597592.382233789,1232054,0,1,257,741,655,462,,2115,
65536,597592.382243703,1232052,1,0,195,749,630,418,,1992,
65536,597592.382251027,1232054,0,1,227,749,623,550,,2149,
65536,597592.382260567,1232052,1,0,182,735,688,369,,1974,
65536,597592.382267459,1232054,0,1,206,748,640,417,,2011,
65536,597592.382276985,1232052,1,0,196,747,678,448,,2069,
65536,597592.382284398,1232054,0,1,289,744,713,400,,2146,
65536,597592.382294065,1232052,1,0,280,737,685,435,,2137,
65536,597592.382301056,1232054,0,1,332,751,696,411,,2190,
65536,597592.382311002,1232052,1,0,198,734,636,421,,1989,
65536,597592.382318541,1232054,0,1,200,747,623,362,,1932,
65536,597592.382327890,1232052,1,0,203,745,687,410,,2045,
65536,597592.382335220,1232054,0,1,200,777,643,393,,2013,
65536,597592.382345125,1232052,1,0,181,874,747,378,,2180,
65536,597592.382352569,1232054,0,1,193,842,631,365,,2031,
65536,597592.382361984,1232052,1,0,196,741,642,395,,1974,
65536,597592.382369113,1232054,0,1,208,735,658,419,,2020,
65536,597592.382378652,1232052,1,0,416,737,635,467,,2255,
65536,597592.382386370,1232054,0,1,187,724,816,383,,2110,
65536,597592.382395957,1232052,1,0,195,730,655,352,,1932,
65536,597592.382403173,1232054,0,1,199,738,652,364,,1953,
65536,597592.382412849,1232052,1,0,199,734,717,406,,2056,
65536,597592.382419890,1232054,0,1,205,731,683,442,,2061,
65536,597592.382429207,1232052,1,0,311,738,631,379,,2059,
65536,597592.382436235,1232054,0,1,220,737,698,377,,2032,
65536,597592.382445769,1232052,1,0,193,724,623,430,,1970,
65536,597592.382452803,1232054,0,1,183,730,634,427,,1974,
65536,597592.382462085,1232052,1,0,197,734,622,384,,1937,
65536,597592.382473445,1232054,0,1,236,744,828,391,,2199,
65536,597592.382483497,1232052,1,0,299,725,758,376,,2158,
65536,597592.382490197,1232054,0,1,189,740,665,395,,1989,
65536,597592.382499456,1232052,1,0,185,728,656,472,,2041,
65536,597592.382506196,1232054,0,1,204,740,645,430,,2019,
65536,597592.382515789,1232052,1,0,187,761,834,521,,2303,
65536,597592.382523048,1232054,0,1,189,759,657,442,,2047,
65536,597592.382532413,1232052,1,0,177,738,630,458,,2003,
65536,597592.382539609,1232054,0,1,221,753,646,417,,2037,
65536,597592.382549463,1232052,1,0,188,741,624,371,,1924,
65536,597592.382556203,1232054,0,1,176,745,652,386,,1959,
65536,597592.382565698,1232052,1,0,185,743,631,409,,1968,
65536,597592.382571665,1232054,0,1,234,738,642,415,,2029,
65536,597592.382581217,1232052,1,0,195,746,633,390,,1964,
65536,597592.382588346,1232054,0,1,247,926,648,381,,2202,
65536,597592.382597745,1232052,1,0,178,743,620,392,,1933,
65536,597592.382604666,1232054,0,1,179,750,623,406,,1958,
65536,597592.382614250,1232052,1,0,215,752,627,423,,2017,
65536,597592.382621638,1232054,0,1,172,735,658,413,,1978,
65536,597592.382631117,1232052,1,0,188,753,611,360,,1912,
65536,597592.382638289,1232054,0,1,187,737,618,458,,2000,
65536,597592.382648046,1232052,1,0,201,742,629,359,,1931,
65536,597592.382655452,1232054,0,1,209,733,666,362,,1970,
65536,597592.382665021,1232052,1,0,183,732,749,375,,2039,
65536,597592.382672275,1232054,0,1,203,741,662,420,,2026,
65536,597592.382681864,1232052,1,0,201,747,655,393,,1996,
65536,597592.382688176,1232054,0,1,230,735,747,368,,2080,
65536,597592.382697531,1232052,1,0,185,733,627,389,,1934,
65536,597592.382705150,1232054,0,1,185,737,642,423,,1987,
65536,597592.382715167,1232052,1,0,317,751,714,423,,2205,
65536,597592.382749093,1232054,0,1,198,742,645,433,,2018,
65536,597592.382757289,1232052,1,0,185,738,673,365,,1961,
65536,597592.382762974,1232054,0,1,212,743,648,416,,2019,
65536,597592.382774234,1232052,1,0,203,745,649,381,,1978,
65536,597592.382780193,1232054,0,1,185,758,615,380,,1938,
65536,597592.382791527,1232052,1,0,198,740,648,400,,1986,
65536,597592.382797319,1232054,0,1,182,744,629,396,,1951,
65536,597592.382808751,1232052,1,0,199,741,685,426,,2051,
65536,597592.382814896,1232054,0,1,237,730,630,373,,1970,
65536,597592.382826147,1232052,1,0,193,743,636,380,,1952,
65536,597592.382831600,1232054,0,1,191,729,857,455,,2232,
65536,597592.382842747,1232052,1,0,210,720,641,402,,1973,
65536,597592.382848327,1232054,0,1,201,744,631,460,,2036,
65536,597592.382859643,1232052,1,0,189,731,743,478,,2141,
65536,597592.382865233,1232054,0,1,193,732,687,425,,2037,
65536,597592.382877027,1232052,1,0,198,755,735,426,,2114,
65536,597592.382883274,1232054,0,1,199,751,631,371,,1952,
65536,597592.382894639,1232052,1,0,207,774,699,442,,2122,
65536,597592.382900746,1232054,0,1,211,749,669,412,,2041,
65536,597592.382913025,1232052,1,0,207,756,917,451,,2331,
65536,597592.382919184,1232054,0,1,213,744,625,363,,1945,
65536,597592.382930977,1232052,1,0,189,761,716,424,,2090,
65536,597592.382936943,1232054,0,1,209,764,1004,414,,2391,
65536,597592.382949759,1232052,1,0,190,769,742,426,,2127,
65536,597592.382956359,1232054,0,1,214,769,680,383,,2046,
65536,597592.382968351,1232052,1,0,198,754,709,428,,2089,
65536,597592.382974895,1232054,0,1,202,754,647,399,,2002,
65536,597592.382986904,1232052,1,0,265,769,747,437,,2218,
65536,597592.382993464,1232054,0,1,188,756,654,379,,1977,
65536,597592.383005340,1232052,1,0,211,760,962,466,,2399,
65536,597592.383011891,1232054,0,1,189,748,784,357,,2078,
65536,597592.383024197,1232052,1,0,217,757,709,469,,2152,
65536,597592.383030557,1232054,0,1,179,761,625,383,,1948,
65536,597592.383042419,1232052,1,0,185,754,799,464,,2202,
65536,597592.383048370,1232054,0,1,209,757,647,403,,2016,
65536,597592.383060801,1232052,1,0,198,763,714,416,,2091,
65536,597592.383067112,1232054,0,1,197,757,629,363,,1946,
65536,597592.383079139,1232052,1,0,204,747,699,452,,2102,
65536,597592.383085420,1232054,0,1,203,764,637,444,,2048,
65536,597592.383097384,1232052,1,0,205,764,707,471,,2147,
65536,597592.383103962,1232054,0,1,205,752,655,397,,2009,
65536,597592.383115619,1232052,1,0,208,755,756,447,,2166,
65536,597592.383122158,1232054,0,1,201,806,654,408,,2069,
65536,597592.383134064,1232052,1,0,208,755,707,443,,2113,
65536,597592.383140380,1232054,0,1,203,752,659,361,,1975,
65536,597592.383152573,1232052,1,0,199,975,711,444,,2329,
65536,597592.383159360,1232054,0,1,197,762,637,411,,2007,
65536,597592.383170484,1232052,1,0,226,738,651,377,,1992,
65536,597592.383176271,1232054,0,1,212,743,624,380,,1959,
65536,597592.383187851,1232052,1,0,203,746,642,454,,2045,
65536,597592.383193671,1232054,0,1,192,726,629,403,,1950,
65536,597592.383205183,1232052,1,0,187,764,817,418,,2186,
65536,597592.383211773,1232054,0,1,215,761,671,431,,2078,
65536,597592.383223889,1232052,1,0,308,764,693,444,,2209,
65536,597592.383230528,1232054,0,1,277,757,680,437,,2151,
65536,597592.383242576,1232052,1,0,194,876,749,457,,2276,
65536,597592.383249281,1232054,0,1,219,760,697,388,,2064,
65536,597592.383261608,1232052,1,0,202,777,778,451,,2208,
65536,597592.383268276,1232054,0,1,224,751,653,392,,2020,
65536,597592.383280180,1232052,1,0,452,791,763,458,,2464,
65536,597592.383287162,1232054,0,1,205,766,645,363,,1979,
65536,597592.383299480,1232052,1,0,215,778,709,479,,2181,
65536,597592.383305886,1232054,0,1,361,752,725,383,,2221,
65536,597592.383318244,1232052,1,0,229,772,720,463,,2184,
65536,597592.383324723,1232054,0,1,215,749,658,399,,2021,
65536,597592.383337186,1232052,1,0,222,770,779,589,,2360,
65536,597592.383344400,1232054,0,1,281,751,637,420,,2089,
65536,597592.383355791,1232052,1,0,212,827,670,550,,2259,
65536,597592.383362414,1232054,0,1,185,759,642,396,,1982,
65536,597592.383373995,1232052,1,0,196,744,637,476,,2053,
65536,597592.383380193,1232054,0,1,205,748,683,399,,2035,
65536,597592.383391002,1232052,1,0,208,738,640,407,,1993,
65536,597592.383397356,1232054,0,1,196,750,643,437,,2026,
65536,597592.383409081,1232052,1,0,210,730,749,426,,2115,
65536,597592.383414904,1232054,0,1,235,771,657,381,,2044,
65536,597592.383426381,1232052,1,0,223,736,703,435,,2097,
65536,597592.383432775,1232054,0,1,183,751,656,447,,2037,
65536,597592.383444317,1232052,1,0,257,739,733,595,,2324,
65536,597592.383451152,1232054,0,1,182,749,652,372,,1955,
65536,597592.383462489,1232052,1,0,204,842,750,460,,2256,
65536,597592.383470644,1232054,0,1,215,743,685,430,,2073,
65536,597592.383481596,1232052,1,0,311,756,741,393,,2201,
65536,597592.383488239,1232054,0,1,198,765,813,395,,2171,
65536,597592.383500081,1232052,1,0,202,762,766,393,,2123,
65536,597592.383506823,1232054,0,1,233,732,639,475,,2079,
65536,597592.383518073,1232052,1,0,211,749,733,447,,2140,
65536,597592.383524645,1232054,0,1,208,748,647,423,,2026,
65536,597592.383535684,1232052,1,0,185,838,665,420,,2108,
65536,597592.383543402,1232054,0,1,228,744,644,406,,2022,
65536,597592.383591372,1232052,1,0,295,849,907,538,,2589,
65536,597592.383599513,1232054,0,1,222,766,668,370,,2026,
65536,597592.383610993,1232052,1,0,202,768,691,416,,2077,
65536,597592.383618631,1232054,0,1,186,752,653,399,,1990,
65536,597592.383629839,1232052,1,0,190,732,680,416,,2018,
65536,597592.383637042,1232054,0,1,219,851,696,461,,2227,
65536,597592.383648990,1232052,1,0,204,744,732,434,,2114,
65536,597592.383656779,1232054,0,1,171,752,651,384,,1958,
65536,597592.383668237,1232052,1,0,202,743,631,438,,2014,
65536,597592.383675888,1232054,0,1,192,730,634,453,,2009,
65536,597592.383687761,1232052,1,0,193,748,817,445,,2203,
65536,597592.383695223,1232054,0,1,189,744,900,386,,2219,
65536,597592.383707179,1232052,1,0,294,749,636,432,,2111,
65536,597592.383714600,1232054,0,1,213,741,654,405,,2013,
65536,597592.383725976,1232052,1,0,254,736,648,435,,2073,
65536,597592.383733641,1232054,0,1,197,739,621,378,,1935,
65536,597592.383745045,1232052,1,0,192,749,629,436,,2006,
65536,597592.383752628,1232054,0,1,201,767,635,357,,1960,
65536,597592.383763803,1232052,1,0,187,732,675,388,,1982,
65536,597592.383771539,1232054,0,1,186,736,651,392,,1965,
65536,597592.383782929,1232052,1,0,187,738,764,399,,2088,
65536,597592.383790719,1232054,0,1,182,738,743,389,,2052,
65536,597592.383801957,1232052,1,0,194,738,645,379,,1956,
65536,597592.383809330,1232054,0,1,266,786,628,513,,2193,
65536,597592.383820505,1232052,1,0,189,727,698,553,,2167,
65536,597592.383828717,1232054,0,1,187,737,634,406,,1964,
65536,597592.383840395,1232052,1,0,211,735,704,377,,2027,
65536,597592.383848442,1232054,0,1,191,737,654,444,,2026,
65536,597592.383859691,1232052,1,0,212,743,631,505,,2091,
65536,597592.383868092,1232054,0,1,191,748,643,362,,1944,
65536,597592.383879884,1232052,1,0,201,741,628,400,,1970,
65536,597592.383887516,1232054,0,1,175,742,663,392,,1972,
65536,597592.383898821,1232052,1,0,187,743,635,456,,2021,
65536,597592.383906378,1232054,0,1,213,747,729,383,,2072,
65536,597592.383917968,1232052,1,0,291,746,661,398,,2096,
65536,597592.383925369,1232054,0,1,197,732,642,458,,2029,
65536,597592.383936851,1232052,1,0,196,742,675,425,,2038,
65536,597592.383944528,1232054,0,1,175,829,822,517,,2343,
65536,597592.383956241,1232052,1,0,317,715,685,439,,2156,
65536,597592.383962977,1232054,0,1,198,731,642,388,,1959,
65536,597592.383973867,1232052,1,0,291,725,703,430,,2149,
65536,597592.383981076,1232054,0,1,193,728,636,402,,1959,
65536,597592.383991232,1232052,1,0,252,730,629,376,,1987,
65536,597592.383998301,1232054,0,1,200,730,765,444,,2139,
65536,597592.384008732,1232052,1,0,195,733,634,422,,1984,
65536,597592.384015603,1232054,0,1,200,730,644,357,,1931,
65536,597592.384026133,1232052,1,0,211,745,670,465,,2091,
65536,597592.384033364,1232054,0,1,312,744,769,371,,2196,
65536,597592.384043756,1232052,1,0,192,744,657,436,,2029,
65536,597592.384050759,1232054,0,1,202,733,636,456,,2027,
65536,597592.384061497,1232052,1,0,197,735,664,392,,1988,
65536,597592.384068302,1232054,0,1,180,759,628,350,,1917,
65536,597592.384078077,1232052,1,0,308,747,641,364,,2060,
65536,597592.384085204,1232054,0,1,216,740,665,377,,1998,
65536,597592.384095211,1232052,1,0,188,732,633,382,,1935,
65536,597592.384101984,1232054,0,1,227,843,642,371,,2083,
65536,597592.384112063,1232052,1,0,346,866,715,441,,2368,
65536,597592.384119499,1232054,0,1,214,738,664,389,,2005,
65536,597592.384129573,1232052,1,0,187,734,1319,436,,2676,
65536,597592.384137373,1232054,0,1,175,744,627,351,,1897,
65536,597592.384147028,1232052,1,0,257,755,718,411,,2141,
65536,597592.384154214,1232054,0,1,204,738,690,465,,2097,
65536,597592.384164273,1232052,1,0,271,730,656,388,,2045,
65536,597592.384171390,1232054,0,1,171,757,661,353,,1942,
65536,597592.384181469,1232052,1,0,181,736,629,430,,1976,
65536,597592.384188648,1232054,0,1,278,769,632,354,,2033,
65536,597592.384198679,1232052,1,0,201,719,631,523,,2074,
65536,597592.384205917,1232054,0,1,203,753,752,415,,2123,
65536,597592.384215587,1232052,1,0,178,738,653,360,,1929,
65536,597592.384222700,1232054,0,1,179,738,616,439,,1972,
65536,597592.384232321,1232052,1,0,192,729,621,401,,1943,
65536,597592.384238876,1232054,0,1,182,740,678,373,,1973,
65536,597592.384248578,1232052,1,0,190,866,629,419,,2104,
65536,597592.384255669,1232054,0,1,201,740,619,431,,1991,
65536,597592.384265048,1232052,1,0,208,727,622,425,,1982,
65536,597592.384271879,1232054,0,1,177,743,660,385,,1965,
65536,597592.384281426,1232052,1,0,184,739,626,362,,1911,
65536,597592.384288424,1232054,0,1,208,738,669,384,,1999,
65536,597592.384298284,1232052,1,0,193,736,653,406,,1988,
65536,597592.384305218,1232054,0,1,181,741,653,359,,1934,
65536,597592.384314835,1232052,1,0,201,839,634,372,,2046,
65536,597592.384322033,1232054,0,1,190,789,660,418,,2057,
65536,597592.384331624,1232052,1,0,210,966,806,424,,2406,
65536,597592.384339350,1232054,0,1,194,743,712,383,,2032,
65536,597592.384349180,1232052,1,0,190,741,711,486,,2128,
65536,597592.384355584,1232054,0,1,204,736,674,457,,2071,
65536,597592.384365599,1232052,1,0,203,733,625,625,,2186,
65536,597592.384372245,1232054,0,1,176,733,664,392,,1965,
65536,597592.384381736,1232052,1,0,283,749,625,445,,2102,
65536,597592.384388242,1232054,0,1,203,732,686,391,,2012,
65536,597592.384398156,1232052,1,0,212,748,634,390,,1984,
65536,597592.384404674,1232054,0,1,184,744,663,416,,2007,
65536,597592.384414238,1232052,1,0,178,843,648,559,,2228,
65536,597592.384421590,1232054,0,1,413,776,691,420,,2300,
65536,597592.384431808,1232052,1,0,581,743,631,384,,2339,
65536,597592.384439476,1232054,0,1,179,744,669,450,,2042,
65536,597592.384449317,1232052,1,0,184,729,727,376,,2016,
65536,597592.384456108,1232054,0,1,218,736,650,398,,2002,
65536,597592.384465663,1232052,1,0,192,737,713,2517,,4159,
65536,597592.384474767,1232054,0,1,194,864,702,375,,2135,
65536,597592.384484082,1232052,1,0,266,760,690,410,,2126,
65536,597592.384491321,1232054,0,1,211,741,671,395,,2018,
65536,597592.384501121,1232052,1,0,309,739,621,377,,2046,
65536,597592.384508152,1232054,0,1,198,739,649,380,,1966,
65536,597592.384517557,1232052,1,0,197,751,646,418,,2012,
65536,597592.384524559,1232054,0,1,274,854,657,420,,2205,
65536,597592.384534372,1232052,1,0,206,768,621,394,,1989,
65536,597592.384541225,1232054,0,1,271,739,769,374,,2153,
65536,597592.384550716,1232052,1,0,195,730,626,433,,1984,
65536,597592.384557722,1232054,0,1,191,732,652,412,,1987,
65536,597592.384567418,1232052,1,0,187,735,617,380,,1919,
65536,597592.384574093,1232054,0,1,208,733,652,370,,1963,
65536,597592.384583573,1232052,1,0,188,744,632,383,,1947,
65536,597592.384590110,1232054,0,1,236,754,670,422,,2082,
65536,597592.384599725,1232052,1,0,185,741,648,375,,1949,
65536,597592.384606874,1232054,0,1,184,739,645,398,,1966,
65536,597592.384616212,1232052,1,0,189,742,708,495,,2134,
65536,597592.384623493,1232054,0,1,204,760,702,390,,2056,
65536,597592.384633201,1232052,1,0,182,830,626,387,,2025,
65536,597592.384640546,1232054,0,1,196,838,647,496,,2177,
65536,597592.384650233,1232052,1,0,173,831,772,575,,2351,
65536,597592.384658155,1232054,0,1,209,744,650,418,,2021,
65536,597592.384667553,1232052,1,0,191,744,683,390,,2008,
65536,597592.384674667,1232054,0,1,182,740,651,368,,1941,
65536,597592.384684182,1232052,1,0,202,755,634,403,,1994,
65536,597592.384690853,1232054,0,1,192,745,651,402,,1990,
65536,597592.384700210,1232052,1,0,202,762,615,360,,1939,
65536,597592.384707063,1232054,0,1,190,731,648,367,,1936,
65536,597592.384716573,1232052,1,0,200,866,626,439,,2131,
65536,597592.384723548,1232054,0,1,203,740,626,408,,1977,
65536,597592.384733117,1232052,1,0,208,721,615,381,,1925,
65536,597592.384739539,1232054,0,1,271,725,656,456,,2108,
65536,597592.384749022,1232052,1,0,185,731,630,426,,1972,
65536,597592.384756325,1232054,0,1,201,739,648,563,,2151,
65536,597592.384766249,1232052,1,0,195,733,622,417,,1967,
65536,597592.384773080,1232054,0,1,201,760,659,374,,1994,
65536,597592.384782292,1232052,1,0,197,731,660,425,,2013,
65536,597592.384789907,1232054,0,1,191,749,680,432,,2052,
65536,597592.384799608,1232052,1,0,187,733,616,400,,1936,
65536,597592.384807123,1232054,0,1,181,748,691,379,,1999,
65536,597592.384816594,1232052,1,0,429,733,661,432,,2255,
